gid_0,name_0,indicator_name,weight,score,score_ranked,cat,label,un_region,wb_region
BEL,Belgium,drr,Liv,2.5935733,80,2,Medium (0.4-0.6),Europe,Europe & Central Asia
GEO,Georgia,drr,Liv,2.593251115,81,2,Medium (0.4-0.6),Asia,Europe & Central Asia
AFG,Afghanistan,drr,One,2.58945951,61,2,Medium (0.4-0.6),Asia,South Asia
KAZ,Kazakhstan,drr,Liv,2.58281019,82,2,Medium (0.4-0.6),Asia,Europe & Central Asia
ZWE,Zimbabwe,drr,Liv,2.578265935,83,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
DJI,Djibouti,bws,One,2.571278573,53,2,Medium - High (20-40%),Africa,Middle East & North Africa
AZE,Azerbaijan,bws,Dom,2.569445346,59,2,Medium - High (20-40%),Asia,Europe & Central Asia
LSO,Lesotho,bws,One,2.565685728,54,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
ZWE,Zimbabwe,drr,Tot,2.56542228,73,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
MNG,Mongolia,bws,Ind,2.563951336,60,2,Medium - High (20-40%),Asia,East Asia & Pacific
AUS,Australia,bws,Ind,2.562711849,61,2,Medium - High (20-40%),Oceania,East Asia & Pacific
VNM,Vietnam,drr,One,2.560545875,62,2,Medium (0.4-0.6),Asia,East Asia & Pacific
NGA,Nigeria,drr,One,2.559220985,63,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
ECU,Ecuador,drr,Liv,2.55877367,84,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
ECU,Ecuador,drr,Dom,2.552490125,76,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
BFA,Burkina Faso,bws,Liv,2.552060182,55,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
LSO,Lesotho,bws,Dom,2.54981292,60,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
UGA,Uganda,drr,Tot,2.54878685,74,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
BFA,Burkina Faso,bws,Dom,2.547709427,61,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
AZE,Azerbaijan,rfr,Pop,2.5472231,80,2,"Medium - High (4 in 1,000 to 8 in 1,000)",Asia,Europe & Central Asia
KAZ,Kazakhstan,drr,Dom,2.54612759,77,2,Medium (0.4-0.6),Asia,Europe & Central Asia
ZWE,Zimbabwe,bws,Ind,2.542363654,62,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
PER,Peru,bws,Dom,2.541890288,62,2,Medium - High (20-40%),Americas,Latin America & Caribbean
BEL,Belgium,drr,Ind,2.53427499,72,2,Medium (0.4-0.6),Europe,Europe & Central Asia
BRA,Brazil,drr,Tot,2.533453435,75,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
TJK,Tajikistan,bws,Liv,2.532927884,56,2,Medium - High (20-40%),Asia,Europe & Central Asia
HND,Honduras,drr,Ind,2.53187639,73,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
BEL,Belgium,drr,One,2.53151262,64,2,Medium (0.4-0.6),Europe,Europe & Central Asia
ETH,Ethiopia,drr,Tot,2.530258,76,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
ARG,Argentina,drr,Tot,2.528911905,77,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
AFG,Afghanistan,bws,Liv,2.528740924,57,2,Medium - High (20-40%),Asia,South Asia
SSD,South Sudan,drr,Ind,2.52852915,74,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
BEL,Belgium,drr,Tot,2.52708756,78,2,Medium (0.4-0.6),Europe,Europe & Central Asia
IRL,Ireland,drr,One,2.522723235,65,2,Medium (0.4-0.6),Europe,Europe & Central Asia
GTM,Guatemala,drr,One,2.5217331,66,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
MYS,Malaysia,drr,Irr,2.517234515,86,2,Medium (0.4-0.6),Asia,East Asia & Pacific
CHL,Chile,bws,One,2.516514114,55,2,Medium - High (20-40%),Americas,Latin America & Caribbean
CYP,Cyprus,drr,Irr,2.515156665,87,2,Medium (0.4-0.6),Asia,Europe & Central Asia
ETH,Ethiopia,drr,Dom,2.51495004,78,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
AZE,Azerbaijan,bws,One,2.514761966,56,2,Medium - High (20-40%),Asia,Europe & Central Asia
AFG,Afghanistan,bws,Dom,2.514169814,63,2,Medium - High (20-40%),Asia,South Asia
KAZ,Kazakhstan,bws,Tot,2.511560337,63,2,Medium - High (20-40%),Asia,Europe & Central Asia
GEO,Georgia,drr,One,2.509278245,67,2,Medium (0.4-0.6),Asia,Europe & Central Asia
MYS,Malaysia,drr,Ind,2.504961085,75,2,Medium (0.4-0.6),Asia,East Asia & Pacific
PAK,Pakistan,bws,One,2.502595412,57,2,Medium - High (20-40%),Asia,South Asia
KAZ,Kazakhstan,drr,Irr,2.501835485,88,2,Medium (0.4-0.6),Asia,Europe & Central Asia
GRC,Greece,drr,One,2.50097636,68,2,Medium (0.4-0.6),Europe,Europe & Central Asia
MRT,Mauritania,bws,Irr,2.500743015,61,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
SLV,El Salvador,rfr,Pop,2.499945388,81,2,"Medium - High (4 in 1,000 to 8 in 1,000)",Americas,Latin America & Caribbean
KAZ,Kazakhstan,drr,Tot,2.49794773,79,2,Medium (0.4-0.6),Asia,Europe & Central Asia
KOR,South Korea,bws,Irr,2.496979365,62,2,Medium - High (20-40%),Asia,East Asia & Pacific
CYP,Cyprus,drr,Tot,2.49572287,80,2,Medium (0.4-0.6),Asia,Europe & Central Asia
ETH,Ethiopia,drr,One,2.49527328,69,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
KAZ,Kazakhstan,drr,Ind,2.4925312,76,2,Medium (0.4-0.6),Asia,Europe & Central Asia
BRA,Brazil,drr,Ind,2.492015665,77,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
MEX,Mexico,drr,One,2.49183099,70,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
EST,Estonia,drr,One,2.48911652,71,2,Medium (0.4-0.6),Europe,Europe & Central Asia
ZAF,South Africa,drr,One,2.48757321,72,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
MYS,Malaysia,drr,Tot,2.484837365,81,2,Medium (0.4-0.6),Asia,East Asia & Pacific
ARM,Armenia,bws,One,2.483907569,58,2,Medium - High (20-40%),Asia,Europe & Central Asia
ARG,Argentina,bws,Irr,2.482411389,63,2,Medium - High (20-40%),Americas,Latin America & Caribbean
HND,Honduras,drr,One,2.47500913,73,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
SVN,Slovenia,drr,Irr,2.47121912,89,2,Medium (0.4-0.6),Europe,Europe & Central Asia
EST,Estonia,drr,Dom,2.469707545,79,2,Medium (0.4-0.6),Europe,Europe & Central Asia
AZE,Azerbaijan,bws,Tot,2.468350889,64,2,Medium - High (20-40%),Asia,Europe & Central Asia
PRK,North Korea,bws,Irr,2.465431292,64,2,Medium - High (20-40%),Asia,East Asia & Pacific
BEN,Benin,drr,Ind,2.46393758,78,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
KAZ,Kazakhstan,drr,One,2.459179515,74,2,Medium (0.4-0.6),Asia,Europe & Central Asia
MYS,Malaysia,drr,Liv,2.45809716,85,2,Medium (0.4-0.6),Asia,East Asia & Pacific
GNB,Guinea-Bissau,drr,Irr,2.45641202,90,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
BRA,Brazil,drr,Dom,2.45495273,80,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
SSD,South Sudan,drr,One,2.44731848,75,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
NLD,Netherlands,drr,Liv,2.44714905,86,2,Medium (0.4-0.6),Europe,Europe & Central Asia
ALB,Albania,drr,Dom,2.44619628,81,2,Medium (0.4-0.6),Europe,Europe & Central Asia
MYS,Malaysia,drr,One,2.444454735,76,2,Medium (0.4-0.6),Asia,East Asia & Pacific
GNB,Guinea-Bissau,drr,Tot,2.44416005,82,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
TZA,Tanzania,drr,Liv,2.44397928,87,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
CYP,Cyprus,drr,Ind,2.443512925,79,2,Medium (0.4-0.6),Asia,Europe & Central Asia
USA,United States,bws,Liv,2.442776769,58,2,Medium - High (20-40%),Americas,North America
LKA,Sri Lanka,bws,One,2.442696274,59,2,Medium - High (20-40%),Asia,South Asia
JAM,Jamaica,drr,Liv,2.439281285,88,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
SSD,South Sudan,drr,Liv,2.43627798,89,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
AZE,Azerbaijan,bws,Liv,2.435873839,59,2,Medium - High (20-40%),Asia,Europe & Central Asia
SWZ,Swaziland,drr,Tot,2.43322481,83,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
PRY,Paraguay,drr,Liv,2.42978939,90,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
CYP,Cyprus,drr,Dom,2.42332596,82,2,Medium (0.4-0.6),Asia,Europe & Central Asia
NLD,Netherlands,drr,Dom,2.4226267,83,2,Medium (0.4-0.6),Europe,Europe & Central Asia
ZWE,Zimbabwe,drr,Dom,2.420182745,84,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
GNB,Guinea-Bissau,drr,One,2.418804485,77,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
SOM,Somalia,drr,Irr,2.41461658,91,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
SOM,Somalia,drr,Tot,2.41188633,84,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
NLD,Netherlands,drr,Ind,2.411877275,80,2,Medium (0.4-0.6),Europe,Europe & Central Asia
ECU,Ecuador,drr,Ind,2.410752475,81,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
NLD,Netherlands,drr,Tot,2.410525165,85,2,Medium (0.4-0.6),Europe,Europe & Central Asia
SSD,South Sudan,drr,Dom,2.40558154,85,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
MYS,Malaysia,rfr,Pop,2.404943427,82,2,"Medium - High (4 in 1,000 to 8 in 1,000)",Asia,East Asia & Pacific
NGA,Nigeria,drr,Liv,2.403579075,91,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
ERI,Eritrea,drr,Liv,2.40214568,92,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
CIV,C̫te d'Ivoire,rfr,Pop,2.401189412,83,2,"Medium - High (4 in 1,000 to 8 in 1,000)",Africa,Sub-Saharan Africa
TLS,Timor-Leste,drr,Tot,2.40009749,86,2,Medium (0.4-0.6),Asia,East Asia & Pacific
PER,Peru,drr,Irr,2.393795455,92,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
NLD,Netherlands,drr,Irr,2.392061875,93,2,Medium (0.4-0.6),Europe,Europe & Central Asia
ZWE,Zimbabwe,drr,Ind,2.39114724,82,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
USA,United States,bws,Dom,2.39095165,64,2,Medium - High (20-40%),Americas,North America
ALB,Albania,drr,Ind,2.39089165,83,2,Medium (0.4-0.6),Europe,Europe & Central Asia
BGD,Bangladesh,bws,Dom,2.390020309,65,2,Medium - High (20-40%),Asia,South Asia
KOR,South Korea,bws,Liv,2.389878501,60,2,Medium - High (20-40%),Asia,East Asia & Pacific
IDN,Indonesia,bws,Dom,2.388568591,66,2,Medium - High (20-40%),Asia,East Asia & Pacific
KHM,Cambodia,drr,Ind,2.387111735,84,2,Medium (0.4-0.6),Asia,East Asia & Pacific
GUY,Guyana,drr,Dom,2.384131275,86,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
KOR,South Korea,bws,Tot,2.381249355,65,2,Medium - High (20-40%),Asia,East Asia & Pacific
SWZ,Swaziland,drr,Irr,2.37916667,94,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
CYP,Cyprus,drr,One,2.37857958,78,2,Medium (0.4-0.6),Asia,Europe & Central Asia
TZA,Tanzania,drr,Irr,2.36887317,95,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
CHN,China,bws,One,2.368529842,60,2,Medium - High (20-40%),Asia,East Asia & Pacific
TJK,Tajikistan,bws,Ind,2.366658906,63,2,Medium - High (20-40%),Asia,Europe & Central Asia
GEO,Georgia,drr,Tot,2.365794105,87,2,Medium (0.4-0.6),Asia,Europe & Central Asia
ALB,Albania,drr,Tot,2.3647478,88,2,Medium (0.4-0.6),Europe,Europe & Central Asia
LKA,Sri Lanka,bws,Irr,2.362092256,65,2,Medium - High (20-40%),Asia,South Asia
LKA,Sri Lanka,bws,Tot,2.361447216,66,2,Medium - High (20-40%),Asia,South Asia
TJK,Tajikistan,drr,One,2.361223665,79,2,Medium (0.4-0.6),Asia,Europe & Central Asia
TZA,Tanzania,drr,Ind,2.36061846,85,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
BEL,Belgium,drr,Dom,2.360105435,87,2,Medium (0.4-0.6),Europe,Europe & Central Asia
LKA,Sri Lanka,bws,Dom,2.357784812,67,2,Medium - High (20-40%),Asia,South Asia
LKA,Sri Lanka,bws,Ind,2.351842081,64,2,Medium - High (20-40%),Asia,South Asia
KAZ,Kazakhstan,bws,Ind,2.351832807,65,2,Medium - High (20-40%),Asia,Europe & Central Asia
ALB,Albania,drr,Irr,2.35053438,96,2,Medium (0.4-0.6),Europe,Europe & Central Asia
LKA,Sri Lanka,bws,Liv,2.348754822,62,2,Medium - High (20-40%),Asia,South Asia
DJI,Djibouti,drr,Liv,2.346560755,93,2,Medium (0.4-0.6),Africa,Middle East & North Africa
SWE,Sweden,rfr,Pop,2.34570146,84,2,"Medium - High (4 in 1,000 to 8 in 1,000)",Europe,Europe & Central Asia
ALB,Albania,rfr,Pop,2.343377038,85,2,"Medium - High (4 in 1,000 to 8 in 1,000)",Europe,Europe & Central Asia
CHN,China,drr,One,2.34240869,80,2,Medium (0.4-0.6),Asia,East Asia & Pacific
SRB,Serbia,rfr,Pop,2.341911352,86,2,"Medium - High (4 in 1,000 to 8 in 1,000)",Europe,Europe & Central Asia
RUS,Russia,drr,Tot,2.338164235,89,2,Medium (0.4-0.6),Europe,Europe & Central Asia
TJK,Tajikistan,bws,Tot,2.335048113,67,2,Medium - High (20-40%),Asia,Europe & Central Asia
MNE,Montenegro,drr,Ind,2.33350805,86,2,Medium (0.4-0.6),Europe,Europe & Central Asia
PER,Peru,drr,Tot,2.3334373,90,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
NZL,New Zealand,rfr,Pop,2.332007987,87,2,"Medium - High (4 in 1,000 to 8 in 1,000)",Oceania,East Asia & Pacific
PAN,Panama,drr,Liv,2.331330095,94,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
KOR,South Korea,bws,Dom,2.330913161,68,2,Medium - High (20-40%),Asia,East Asia & Pacific
MYS,Malaysia,drr,Dom,2.330097115,88,2,Medium (0.4-0.6),Asia,East Asia & Pacific
KAZ,Kazakhstan,bws,One,2.330049025,61,2,Medium - High (20-40%),Asia,Europe & Central Asia
AUS,Australia,bws,One,2.329228103,62,2,Medium - High (20-40%),Oceania,East Asia & Pacific
TJK,Tajikistan,bws,Dom,2.326811916,69,2,Medium - High (20-40%),Asia,Europe & Central Asia
TJK,Tajikistan,bws,Irr,2.326288767,66,2,Medium - High (20-40%),Asia,Europe & Central Asia
MNE,Montenegro,drr,Tot,2.32534893,91,2,Medium (0.4-0.6),Europe,Europe & Central Asia
MNE,Montenegro,drr,Liv,2.325185345,95,2,Medium (0.4-0.6),Europe,Europe & Central Asia
ZMB,Zambia,drr,Ind,2.32324648,87,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
PRK,North Korea,bws,Tot,2.322401108,68,2,Medium - High (20-40%),Asia,East Asia & Pacific
KOR,South Korea,bws,Ind,2.321588937,66,2,Medium - High (20-40%),Asia,East Asia & Pacific
ZMB,Zambia,drr,Irr,2.321070095,97,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
ERI,Eritrea,drr,Tot,2.320886595,92,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
ZMB,Zambia,drr,Tot,2.31894426,93,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
NZL,New Zealand,drr,Irr,2.315453635,98,2,Medium (0.4-0.6),Oceania,East Asia & Pacific
TZA,Tanzania,drr,Tot,2.315088155,94,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
GUY,Guyana,drr,Tot,2.31360249,95,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
GUY,Guyana,drr,Irr,2.31179165,99,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
ZMB,Zambia,drr,Dom,2.310729365,89,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
CRI,Costa Rica,drr,Irr,2.305847455,100,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
ERI,Eritrea,drr,Irr,2.304914615,101,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
ZMB,Zambia,drr,One,2.304671765,81,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
TZA,Tanzania,bws,Irr,2.303220756,67,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
BRA,Brazil,drr,Liv,2.303169835,96,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
PAN,Panama,drr,Irr,2.29914014,102,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
MNE,Montenegro,rfr,Pop,2.292466342,88,2,"Medium - High (4 in 1,000 to 8 in 1,000)",Europe,Europe & Central Asia
JAM,Jamaica,drr,One,2.290812355,82,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
JPN,Japan,drr,Dom,2.29080939,90,2,Medium (0.4-0.6),Asia,East Asia & Pacific
NGA,Nigeria,drr,Tot,2.28800455,96,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
ERI,Eritrea,drr,Dom,2.28670266,91,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
MNE,Montenegro,drr,One,2.28633037,83,2,Medium (0.4-0.6),Europe,Europe & Central Asia
NLD,Netherlands,drr,One,2.282134885,84,2,Medium (0.4-0.6),Europe,Europe & Central Asia
KWT,Kuwait,rfr,Pop,2.278464124,89,2,"Medium - High (4 in 1,000 to 8 in 1,000)",Asia,Middle East & North Africa
MWI,Malawi,drr,One,2.267203635,85,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
GNQ,Equatorial Guinea,drr,Liv,2.264205835,97,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
AZE,Azerbaijan,bws,Irr,2.260585644,68,2,Medium - High (20-40%),Asia,Europe & Central Asia
CMR,Cameroon,drr,Liv,2.255209855,98,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
AUT,Austria,drr,Ind,2.254348625,88,2,Medium (0.4-0.6),Europe,Europe & Central Asia
AFG,Afghanistan,bws,Ind,2.251204005,67,2,Medium - High (20-40%),Asia,South Asia
CAN,Canada,rfr,Pop,2.245164121,90,2,"Medium - High (4 in 1,000 to 8 in 1,000)",Americas,North America
ARM,Armenia,drr,Tot,2.243007875,97,2,Medium (0.4-0.6),Asia,Europe & Central Asia
ZMB,Zambia,drr,Liv,2.242896795,99,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
GMB,Gambia,drr,One,2.241665795,86,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
HUN,Hungary,rfr,Pop,2.239910776,91,2,"Medium - High (4 in 1,000 to 8 in 1,000)",Europe,Europe & Central Asia
ZWE,Zimbabwe,bws,Dom,2.239038114,70,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
BWA,Botswana,drr,Ind,2.238928755,89,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
GMB,Gambia,drr,Dom,2.237763585,92,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
BGD,Bangladesh,bws,Liv,2.237641802,63,2,Medium - High (20-40%),Asia,South Asia
UGA,Uganda,drr,Ind,2.234785275,90,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
MNG,Mongolia,drr,Ind,2.233374085,91,2,Medium (0.4-0.6),Asia,East Asia & Pacific
RUS,Russia,drr,Ind,2.22593219,92,2,Medium (0.4-0.6),Europe,Europe & Central Asia
TUN,Tunisia,drr,One,2.224233125,87,2,Medium (0.4-0.6),Africa,Middle East & North Africa
VEN,Venezuela,drr,Irr,2.22417512,103,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
AUT,Austria,drr,Tot,2.220543905,98,2,Medium (0.4-0.6),Europe,Europe & Central Asia
SVN,Slovenia,drr,Dom,2.22023341,93,2,Medium (0.4-0.6),Europe,Europe & Central Asia
SEN,Senegal,bws,Tot,2.220100987,69,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
NZL,New Zealand,drr,Liv,2.217982415,100,2,Medium (0.4-0.6),Oceania,East Asia & Pacific
IRN,Iran,drr,One,2.217812685,88,2,Medium (0.4-0.6),Asia,Middle East & North Africa
BWA,Botswana,drr,Tot,2.217199745,99,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
KOR,South Korea,bws,One,2.208198106,63,2,Medium - High (20-40%),Asia,East Asia & Pacific
TZA,Tanzania,drr,One,2.207311185,89,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
ARG,Argentina,drr,One,2.19770521,90,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
IDN,Indonesia,bws,Ind,2.196856034,68,2,Medium - High (20-40%),Asia,East Asia & Pacific
PHL,Philippines,bws,Irr,2.191148731,69,2,Medium - High (20-40%),Asia,East Asia & Pacific
ARM,Armenia,drr,Ind,2.190879145,93,2,Medium (0.4-0.6),Asia,Europe & Central Asia
MLI,Mali,bws,Dom,2.18984803,71,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
AUT,Austria,drr,One,2.18376094,91,2,Medium (0.4-0.6),Europe,Europe & Central Asia
FIN,Finland,drr,Irr,2.182892165,104,2,Medium (0.4-0.6),Europe,Europe & Central Asia
CAN,Canada,bws,Irr,2.179800081,70,2,Medium - High (20-40%),Americas,North America
MDG,Madagascar,drr,Dom,2.17735791,94,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
GMB,Gambia,drr,Tot,2.174840695,100,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
ZWE,Zimbabwe,bws,Tot,2.174587686,70,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
DJI,Djibouti,drr,One,2.17451053,92,2,Medium (0.4-0.6),Africa,Middle East & North Africa
PRY,Paraguay,drr,One,2.169616205,93,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
SOM,Somalia,drr,Liv,2.169368525,101,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
MOZ,Mozambique,drr,Liv,2.169161035,102,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
LBR,Liberia,drr,Ind,2.16896719,94,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
GMB,Gambia,drr,Irr,2.168376435,105,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
COD,Democratic Republic of the Congo,drr,Ind,2.167744775,95,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
BFA,Burkina Faso,bws,One,2.164627596,64,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MDG,Madagascar,drr,Liv,2.161369085,103,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
AUS,Australia,bws,Liv,2.160982702,64,2,Medium - High (20-40%),Oceania,East Asia & Pacific
ARG,Argentina,drr,Irr,2.15741253,106,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
VEN,Venezuela,drr,Tot,2.15647755,101,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
MOZ,Mozambique,drr,Irr,2.153832635,107,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
LTU,Lithuania,bws,Ind,2.153786505,69,2,Medium - High (20-40%),Europe,Europe & Central Asia
CHL,Chile,bws,Liv,2.153459341,65,2,Medium - High (20-40%),Americas,Latin America & Caribbean
ARM,Armenia,bws,Liv,2.152368601,66,2,Medium - High (20-40%),Asia,Europe & Central Asia
VNM,Vietnam,bws,Irr,2.148110656,71,2,Medium - High (20-40%),Asia,East Asia & Pacific
UGA,Uganda,rfr,Pop,2.147514651,92,2,"Medium - High (4 in 1,000 to 8 in 1,000)",Africa,Sub-Saharan Africa
SEN,Senegal,bws,One,2.146255527,65,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
JAM,Jamaica,drr,Ind,2.14502367,96,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
SVN,Slovenia,drr,Tot,2.143194755,102,2,Medium (0.4-0.6),Europe,Europe & Central Asia
MDG,Madagascar,drr,One,2.141956015,94,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
ARM,Armenia,rfr,Pop,2.141103651,93,2,"Medium - High (4 in 1,000 to 8 in 1,000)",Asia,Europe & Central Asia
MOZ,Mozambique,drr,Tot,2.140937735,103,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
GEO,Georgia,drr,Ind,2.140491515,97,2,Medium (0.4-0.6),Asia,Europe & Central Asia
CZE,Czech Republic,bws,Irr,2.140294747,72,2,Medium - High (20-40%),Europe,Europe & Central Asia
LTU,Lithuania,bws,Tot,2.139633569,71,2,Medium - High (20-40%),Europe,Europe & Central Asia
MMR,Myanmar,bws,Irr,2.139531742,73,2,Medium - High (20-40%),Asia,East Asia & Pacific
SVN,Slovenia,drr,Liv,2.13929049,104,2,Medium (0.4-0.6),Europe,Europe & Central Asia
SLV,El Salvador,bws,Irr,2.137673361,74,2,Medium - High (20-40%),Americas,Latin America & Caribbean
SEN,Senegal,bws,Irr,2.136581068,75,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
SVN,Slovenia,drr,Ind,2.13634418,98,2,Medium (0.4-0.6),Europe,Europe & Central Asia
PER,Peru,drr,Liv,2.13233831,105,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
GMB,Gambia,drr,Ind,2.131927395,99,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
MMR,Myanmar,bws,Tot,2.131153639,72,2,Medium - High (20-40%),Asia,East Asia & Pacific
PAN,Panama,drr,Tot,2.131049075,104,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
DJI,Djibouti,drr,Dom,2.12827339,95,2,Medium (0.4-0.6),Africa,Middle East & North Africa
JPN,Japan,bws,Dom,2.125961915,72,2,Medium - High (20-40%),Asia,East Asia & Pacific
AUT,Austria,drr,Liv,2.12527587,106,2,Medium (0.4-0.6),Europe,Europe & Central Asia
GUY,Guyana,drr,Ind,2.12089876,100,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
MOZ,Mozambique,drr,One,2.116869005,95,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
MNG,Mongolia,drr,Tot,2.11578932,105,2,Medium (0.4-0.6),Asia,East Asia & Pacific
USA,United States,bws,Ind,2.114327892,70,2,Medium - High (20-40%),Americas,North America
KHM,Cambodia,bws,Dom,2.113602035,73,2,Medium - High (20-40%),Asia,East Asia & Pacific
ZWE,Zimbabwe,bws,Irr,2.112838285,76,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
VNM,Vietnam,bws,Tot,2.112769594,73,2,Medium - High (20-40%),Asia,East Asia & Pacific
MDG,Madagascar,drr,Tot,2.11250934,106,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
CHE,Switzerland,drr,Liv,2.11150981,107,2,Medium (0.4-0.6),Europe,Europe & Central Asia
MDG,Madagascar,drr,Irr,2.11078481,108,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
USA,United States,drr,Liv,2.106879725,108,2,Medium (0.4-0.6),Americas,North America
