gid_0,name_0,year,scenario,indicator_name,weight,score,score_ranked,cat,label,un_region,wb_region
BFA,Burkina Faso,2080,pes,bws,Dom,3.18238409822513,54,3,High (40-80%),Africa,Sub-Saharan Africa
LUX,Luxembourg,2050,bau,bws,Liv,3.18219852534775,46,3,High (40-80%),Europe,Europe & Central Asia
MNG,Mongolia,2030,opt,bws,Tot,3.18179871564766,54,3,High (40-80%),Asia,East Asia & Pacific
NPL,Nepal,2030,pes,bws,Irr,3.18159170596426,50,3,High (40-80%),Asia,South Asia
ZWE,Zimbabwe,2080,bau,bws,Tot,3.18133153507016,58,3,High (40-80%),Africa,Sub-Saharan Africa
MKD,Macedonia,2030,pes,bws,Ind,3.18104268329805,53,3,High (40-80%),Europe,Europe & Central Asia
THA,Thailand,2080,bau,bws,Dom,3.18055945447751,57,3,High (40-80%),Asia,East Asia & Pacific
LSO,Lesotho,2030,bau,bws,Dom,3.17950834572408,49,3,High (40-80%),Africa,Sub-Saharan Africa
ZWE,Zimbabwe,2050,bau,bws,Ind,3.17910669950079,54,3,High (40-80%),Africa,Sub-Saharan Africa
MNG,Mongolia,2080,opt,bws,Dom,3.177447254828,53,3,High (40-80%),Asia,East Asia & Pacific
ERI,Eritrea,2030,bau,bws,Tot,3.17741882834849,52,3,High (40-80%),Africa,Sub-Saharan Africa
ITA,Italy,2030,pes,bws,Liv,3.1773959446888,40,3,High (40-80%),Europe,Europe & Central Asia
THA,Thailand,2080,bau,bws,Liv,3.17599756291783,51,3,High (40-80%),Asia,East Asia & Pacific
AZE,Azerbaijan,2080,pes,bws,Ind,3.17522334473963,56,3,High (40-80%),Asia,Europe & Central Asia
THA,Thailand,2030,pes,bws,Liv,3.17399142247543,41,3,High (40-80%),Asia,East Asia & Pacific
PRT,Portugal,2080,opt,bws,One,3.17200498061017,45,3,High (40-80%),Europe,Europe & Central Asia
ALB,Albania,2030,bau,bws,One,3.1717037627036,39,3,High (40-80%),Europe,Europe & Central Asia
AZE,Azerbaijan,2080,pes,bws,Liv,3.17167868443916,50,3,High (40-80%),Asia,Europe & Central Asia
AGO,Angola,2050,opt,bws,Irr,3.17146516534456,52,3,High (40-80%),Africa,Sub-Saharan Africa
NER,Niger,2050,bau,bws,Irr,3.17012151506773,55,3,High (40-80%),Africa,Sub-Saharan Africa
ALB,Albania,2030,pes,bws,One,3.16822770060022,40,3,High (40-80%),Europe,Europe & Central Asia
KAZ,Kazakhstan,2080,pes,bws,Tot,3.16805754651763,57,3,High (40-80%),Asia,Europe & Central Asia
AZE,Azerbaijan,2080,bau,bws,One,3.16763574222925,52,3,High (40-80%),Asia,Europe & Central Asia
MKD,Macedonia,2030,pes,bws,Dom,3.16519357495236,49,3,High (40-80%),Europe,Europe & Central Asia
MKD,Macedonia,2050,opt,bws,Irr,3.16510478404003,53,3,High (40-80%),Europe,Europe & Central Asia
MKD,Macedonia,2030,bau,bws,Ind,3.16424205901439,51,3,High (40-80%),Europe,Europe & Central Asia
NPL,Nepal,2050,opt,bws,Ind,3.16129227072898,51,3,High (40-80%),Asia,South Asia
AUS,Australia,2080,bau,bws,Tot,3.16124948859831,59,3,High (40-80%),Oceania,East Asia & Pacific
AUS,Australia,2050,bau,bws,Tot,3.15852585250353,54,3,High (40-80%),Oceania,East Asia & Pacific
KAZ,Kazakhstan,2050,bau,bws,Irr,3.15442508355024,56,3,High (40-80%),Asia,Europe & Central Asia
AUS,Australia,2050,pes,bws,Ind,3.15402160221218,55,3,High (40-80%),Oceania,East Asia & Pacific
ERI,Eritrea,2030,pes,bws,Ind,3.15164678753357,54,3,High (40-80%),Africa,Sub-Saharan Africa
NPL,Nepal,2080,bau,bws,Ind,3.14899865093738,61,3,High (40-80%),Asia,South Asia
MKD,Macedonia,2030,bau,bws,Dom,3.14851448117385,50,3,High (40-80%),Europe,Europe & Central Asia
SOM,Somalia,2030,bau,bws,Liv,3.14811721671478,39,3,High (40-80%),Africa,Sub-Saharan Africa
ARM,Armenia,2050,opt,bws,Ind,3.14802923184026,52,3,High (40-80%),Asia,Europe & Central Asia
MKD,Macedonia,2030,pes,bws,Liv,3.14771748082819,42,3,High (40-80%),Europe,Europe & Central Asia
TJK,Tajikistan,2080,bau,bws,Tot,3.14742160900506,60,3,High (40-80%),Asia,Europe & Central Asia
KGZ,Kyrgyzstan,2030,opt,bws,Liv,3.1451319645808,44,3,High (40-80%),Asia,Europe & Central Asia
ZMB,Zambia,2080,bau,bws,Irr,3.14293118604332,65,3,High (40-80%),Africa,Sub-Saharan Africa
ITA,Italy,2030,bau,bws,Liv,3.14268495228225,40,3,High (40-80%),Europe,Europe & Central Asia
AZE,Azerbaijan,2080,bau,bws,Tot,3.14189912893171,61,3,High (40-80%),Asia,Europe & Central Asia
MEX,Mexico,2050,bau,bws,One,3.14147584120265,45,3,High (40-80%),Americas,Latin America & Caribbean
AZE,Azerbaijan,2080,pes,bws,Dom,3.14061481373256,55,3,High (40-80%),Asia,Europe & Central Asia
LUX,Luxembourg,2080,bau,bws,One,3.14058670295608,53,3,High (40-80%),Europe,Europe & Central Asia
NPL,Nepal,2080,pes,bws,Liv,3.14056356138318,52,3,High (40-80%),Asia,South Asia
LSO,Lesotho,2050,opt,bws,One,3.13912276385346,40,3,High (40-80%),Africa,Sub-Saharan Africa
NER,Niger,2080,pes,bws,Tot,3.13739677347237,58,3,High (40-80%),Africa,Sub-Saharan Africa
ARM,Armenia,2050,pes,bws,Tot,3.1340308568211,54,3,High (40-80%),Asia,Europe & Central Asia
BFA,Burkina Faso,2030,bau,bws,Irr,3.13315449393003,50,3,High (40-80%),Africa,Sub-Saharan Africa
NPL,Nepal,2030,pes,bws,Tot,3.13281184715459,54,3,High (40-80%),Asia,South Asia
LUX,Luxembourg,2030,pes,bws,Liv,3.13264498021182,43,3,High (40-80%),Europe,Europe & Central Asia
LUX,Luxembourg,2030,pes,bws,Irr,3.13156578409834,51,3,High (40-80%),Europe,Europe & Central Asia
MKD,Macedonia,2050,opt,bws,Tot,3.1307287188378,52,3,High (40-80%),Europe,Europe & Central Asia
LUX,Luxembourg,2030,bau,bws,Ind,3.12689205989903,52,3,High (40-80%),Europe,Europe & Central Asia
ARM,Armenia,2050,opt,bws,Dom,3.12676252986371,51,3,High (40-80%),Asia,Europe & Central Asia
MKD,Macedonia,2030,bau,bws,Liv,3.12610788880341,41,3,High (40-80%),Europe,Europe & Central Asia
MEX,Mexico,2050,bau,bws,Liv,3.12552753706799,47,3,High (40-80%),Americas,Latin America & Caribbean
PER,Peru,2080,pes,bws,Ind,3.12499424688354,57,3,High (40-80%),Americas,Latin America & Caribbean
NPL,Nepal,2050,opt,bws,Tot,3.12472922889976,53,3,High (40-80%),Asia,South Asia
LUX,Luxembourg,2030,bau,bws,Tot,3.12431703538124,53,3,High (40-80%),Europe,Europe & Central Asia
NGA,Nigeria,2080,bau,bws,Irr,3.1241057155243,66,3,High (40-80%),Africa,Sub-Saharan Africa
AUS,Australia,2030,pes,bws,Dom,3.12381944158206,50,3,High (40-80%),Oceania,East Asia & Pacific
NPL,Nepal,2030,pes,bws,Ind,3.12262441883265,55,3,High (40-80%),Asia,South Asia
MEX,Mexico,2050,pes,bws,One,3.12030637945067,44,3,High (40-80%),Americas,Latin America & Caribbean
BFA,Burkina Faso,2050,bau,bws,Tot,3.11885229798398,55,3,High (40-80%),Africa,Sub-Saharan Africa
THA,Thailand,2030,pes,bws,Dom,3.11756638622304,51,3,High (40-80%),Asia,East Asia & Pacific
NER,Niger,2050,opt,bws,Tot,3.11756434922711,54,3,High (40-80%),Africa,Sub-Saharan Africa
LUX,Luxembourg,2030,opt,bws,Ind,3.11652034019107,54,3,High (40-80%),Europe,Europe & Central Asia
SLV,El Salvador,2080,pes,bws,Irr,3.1161246160367,60,3,High (40-80%),Americas,Latin America & Caribbean
LUX,Luxembourg,2030,opt,bws,Tot,3.11458549107562,55,3,High (40-80%),Europe,Europe & Central Asia
MRT,Mauritania,2030,opt,bws,Liv,3.11358016015767,45,3,High (40-80%),Africa,Sub-Saharan Africa
AFG,Afghanistan,2030,bau,bws,One,3.11302874810219,41,3,High (40-80%),Asia,South Asia
ERI,Eritrea,2030,opt,bws,Ind,3.1127091856774,55,3,High (40-80%),Africa,Sub-Saharan Africa
AZE,Azerbaijan,2080,pes,bws,One,3.11248368512727,49,3,High (40-80%),Asia,Europe & Central Asia
TJK,Tajikistan,2080,bau,bws,Dom,3.11077351412872,58,3,High (40-80%),Asia,Europe & Central Asia
KAZ,Kazakhstan,2080,bau,bws,Tot,3.10802781606557,62,3,High (40-80%),Asia,Europe & Central Asia
MEX,Mexico,2080,opt,bws,Liv,3.1069579379199,48,3,High (40-80%),Americas,Latin America & Caribbean
LUX,Luxembourg,2030,bau,bws,Dom,3.10423920529463,51,3,High (40-80%),Europe,Europe & Central Asia
ARM,Armenia,2080,bau,bws,Liv,3.103942122348,52,3,High (40-80%),Asia,Europe & Central Asia
AFG,Afghanistan,2080,opt,bws,One,3.10142911147803,46,3,High (40-80%),Asia,South Asia
NPL,Nepal,2080,opt,bws,Irr,3.10140339241808,55,3,High (40-80%),Asia,South Asia
CHN,China,2050,pes,bws,Ind,3.09998806174654,56,3,High (40-80%),Asia,East Asia & Pacific
AUS,Australia,2050,opt,bws,Tot,3.09976308510044,55,3,High (40-80%),Oceania,East Asia & Pacific
MKD,Macedonia,2050,opt,bws,Ind,3.09963835183225,53,3,High (40-80%),Europe,Europe & Central Asia
NER,Niger,2030,bau,bws,Irr,3.09958410485017,51,3,High (40-80%),Africa,Sub-Saharan Africa
LUX,Luxembourg,2030,opt,bws,Dom,3.09921710308985,51,3,High (40-80%),Europe,Europe & Central Asia
SEN,Senegal,2030,pes,bws,Dom,3.09443120458449,52,3,High (40-80%),Africa,Sub-Saharan Africa
NPL,Nepal,2050,pes,bws,Liv,3.08692572222275,46,3,High (40-80%),Asia,South Asia
MKD,Macedonia,2050,opt,bws,Dom,3.08609193567054,52,3,High (40-80%),Europe,Europe & Central Asia
BFA,Burkina Faso,2050,pes,bws,Irr,3.08602645800645,53,3,High (40-80%),Africa,Sub-Saharan Africa
SLV,El Salvador,2080,bau,bws,Liv,3.08494756806166,53,3,High (40-80%),Americas,Latin America & Caribbean
AFG,Afghanistan,2080,bau,bws,Ind,3.08321824075587,62,3,High (40-80%),Asia,South Asia
MEX,Mexico,2030,bau,bws,One,3.08216921483096,42,3,High (40-80%),Americas,Latin America & Caribbean
MRT,Mauritania,2030,bau,bws,Liv,3.08180144090775,42,3,High (40-80%),Africa,Sub-Saharan Africa
CHN,China,2050,bau,bws,Ind,3.08179452775008,55,3,High (40-80%),Asia,East Asia & Pacific
NPL,Nepal,2050,bau,bws,Irr,3.07980282821984,57,3,High (40-80%),Asia,South Asia
SOM,Somalia,2030,bau,bws,Dom,3.07902638695372,52,3,High (40-80%),Africa,Sub-Saharan Africa
NPL,Nepal,2080,bau,bws,Tot,3.07819692248895,63,3,High (40-80%),Asia,South Asia
MEX,Mexico,2050,pes,bws,Liv,3.07768017391832,47,3,High (40-80%),Americas,Latin America & Caribbean
ZWE,Zimbabwe,2050,opt,bws,Ind,3.07628394884476,54,3,High (40-80%),Africa,Sub-Saharan Africa
ARM,Armenia,2080,pes,bws,One,3.074000060345,50,3,High (40-80%),Asia,Europe & Central Asia
ERI,Eritrea,2050,opt,bws,Ind,3.0737830195703,55,3,High (40-80%),Africa,Sub-Saharan Africa
AFG,Afghanistan,2080,pes,bws,Dom,3.07188535986825,56,3,High (40-80%),Asia,South Asia
CHN,China,2050,opt,bws,Ind,3.068641525999,56,3,High (40-80%),Asia,East Asia & Pacific
IND,India,2050,bau,bws,One,3.06824227277046,46,3,High (40-80%),Asia,South Asia
PRT,Portugal,2050,opt,bws,One,3.06739434552538,41,3,High (40-80%),Europe,Europe & Central Asia
ERI,Eritrea,2050,opt,bws,Dom,3.06701890838586,53,3,High (40-80%),Africa,Sub-Saharan Africa
TUR,Turkey,2050,bau,bws,One,3.06661413929364,47,3,High (40-80%),Asia,Europe & Central Asia
NER,Niger,2050,opt,bws,Irr,3.06247388222734,54,3,High (40-80%),Africa,Sub-Saharan Africa
TUR,Turkey,2030,opt,bws,Liv,3.06225671877482,46,3,High (40-80%),Asia,Europe & Central Asia
ARM,Armenia,2050,opt,bws,Tot,3.0619355602891,56,3,High (40-80%),Asia,Europe & Central Asia
AUS,Australia,2050,bau,bws,Irr,3.06130060442023,58,3,High (40-80%),Oceania,East Asia & Pacific
KGZ,Kyrgyzstan,2080,opt,bws,Liv,3.05997561387962,49,3,High (40-80%),Asia,Europe & Central Asia
AUS,Australia,2050,bau,bws,Ind,3.05996057165479,56,3,High (40-80%),Oceania,East Asia & Pacific
MKD,Macedonia,2050,opt,bws,Liv,3.05876205136437,43,3,High (40-80%),Europe,Europe & Central Asia
USA,United States,2080,pes,bws,Tot,3.0554255847766,59,3,High (40-80%),Americas,North America
KGZ,Kyrgyzstan,2030,bau,bws,Liv,3.05513030344149,43,3,High (40-80%),Asia,Europe & Central Asia
BFA,Burkina Faso,2080,pes,bws,Liv,3.05511493819475,53,3,High (40-80%),Africa,Sub-Saharan Africa
AUS,Australia,2050,pes,bws,Irr,3.05129809408972,55,3,High (40-80%),Oceania,East Asia & Pacific
CHN,China,2030,pes,bws,Ind,3.04946967870172,56,3,High (40-80%),Asia,East Asia & Pacific
MKD,Macedonia,2030,pes,bws,One,3.04921082737268,42,3,High (40-80%),Europe,Europe & Central Asia
KGZ,Kyrgyzstan,2050,bau,bws,Liv,3.04836121008476,48,3,High (40-80%),Asia,Europe & Central Asia
PHL,Philippines,2080,bau,bws,Tot,3.04563833811913,64,3,High (40-80%),Asia,East Asia & Pacific
AZE,Azerbaijan,2080,pes,bws,Tot,3.04429035561085,60,3,High (40-80%),Asia,Europe & Central Asia
LSO,Lesotho,2030,pes,bws,Dom,3.04422534104978,53,3,High (40-80%),Africa,Sub-Saharan Africa
BFA,Burkina Faso,2050,opt,bws,Dom,3.04314635068874,54,3,High (40-80%),Africa,Sub-Saharan Africa
DJI,Djibouti,2030,pes,bws,Tot,3.04199552936056,55,3,High (40-80%),Africa,Middle East & North Africa
LUX,Luxembourg,2030,opt,bws,Irr,3.04084084940459,54,3,High (40-80%),Europe,Europe & Central Asia
LUX,Luxembourg,2030,opt,bws,Liv,3.0398556705971,47,3,High (40-80%),Europe,Europe & Central Asia
TUR,Turkey,2030,bau,bws,Liv,3.03958372162332,44,3,High (40-80%),Asia,Europe & Central Asia
AGO,Angola,2030,pes,bws,Irr,3.03922630966527,52,3,High (40-80%),Africa,Sub-Saharan Africa
ZWE,Zimbabwe,2030,opt,bws,Ind,3.03772953304026,56,3,High (40-80%),Africa,Sub-Saharan Africa
KGZ,Kyrgyzstan,2030,pes,bws,Liv,3.03712685462838,44,3,High (40-80%),Asia,Europe & Central Asia
BFA,Burkina Faso,2050,opt,bws,Liv,3.03709365975762,44,3,High (40-80%),Africa,Sub-Saharan Africa
CHN,China,2030,bau,bws,Ind,3.03479404755345,53,3,High (40-80%),Asia,East Asia & Pacific
IND,India,2050,pes,bws,One,3.0332507524827,45,3,High (40-80%),Asia,South Asia
MEX,Mexico,2050,opt,bws,One,3.03299142593249,42,3,High (40-80%),Americas,Latin America & Caribbean
SEN,Senegal,2030,bau,bws,Liv,3.03234420210361,45,3,High (40-80%),Africa,Sub-Saharan Africa
NER,Niger,2050,pes,bws,Dom,3.03021460609433,51,3,High (40-80%),Africa,Sub-Saharan Africa
LUX,Luxembourg,2080,bau,bws,Ind,3.02889468613814,63,3,High (40-80%),Europe,Europe & Central Asia
AZE,Azerbaijan,2080,bau,bws,Irr,3.02876995480215,67,3,High (40-80%),Asia,Europe & Central Asia
LUX,Luxembourg,2080,bau,bws,Tot,3.02773764394491,65,3,High (40-80%),Europe,Europe & Central Asia
SOM,Somalia,2030,bau,bws,One,3.02566817448867,43,3,High (40-80%),Africa,Sub-Saharan Africa
MKD,Macedonia,2030,bau,bws,One,3.02493989650166,44,3,High (40-80%),Europe,Europe & Central Asia
IND,India,2080,bau,bws,One,3.02455996652892,54,3,High (40-80%),Asia,South Asia
NER,Niger,2080,pes,bws,Irr,3.02316117489809,61,3,High (40-80%),Africa,Sub-Saharan Africa
LSO,Lesotho,2050,bau,bws,One,3.0226570194153,48,3,High (40-80%),Africa,Sub-Saharan Africa
AFG,Afghanistan,2080,pes,bws,Ind,3.02247840993325,58,3,High (40-80%),Asia,South Asia
MRT,Mauritania,2030,pes,bws,Liv,3.02246663518919,45,3,High (40-80%),Africa,Sub-Saharan Africa
CHN,China,2030,opt,bws,Ind,3.02209808242058,57,3,High (40-80%),Asia,East Asia & Pacific
DJI,Djibouti,2030,opt,bws,Tot,3.02146054597987,56,3,High (40-80%),Africa,Middle East & North Africa
ERI,Eritrea,2050,bau,bws,Tot,3.020137850725,56,3,High (40-80%),Africa,Sub-Saharan Africa
NPL,Nepal,2080,opt,bws,Ind,3.01928776580173,54,3,High (40-80%),Asia,South Asia
LUX,Luxembourg,2080,bau,bws,Dom,3.01907938422531,59,3,High (40-80%),Europe,Europe & Central Asia
KEN,Kenya,2050,pes,bws,Ind,3.01801126446221,57,3,High (40-80%),Africa,Sub-Saharan Africa
MEX,Mexico,2030,opt,bws,One,3.01751074152532,43,3,High (40-80%),Americas,Latin America & Caribbean
AFG,Afghanistan,2050,opt,bws,One,3.01699376492312,43,3,High (40-80%),Asia,South Asia
IND,India,2050,opt,bws,One,3.01659303733106,44,3,High (40-80%),Asia,South Asia
LSO,Lesotho,2030,bau,bws,One,3.01633044788966,45,3,High (40-80%),Africa,Sub-Saharan Africa
LSO,Lesotho,2050,pes,bws,One,3.01611534894704,46,3,High (40-80%),Africa,Sub-Saharan Africa
MAR,Morocco,2050,opt,bws,One,3.01478956208441,45,3,High (40-80%),Africa,Middle East & North Africa
MNG,Mongolia,2080,bau,bws,Ind,3.01354858589874,64,3,High (40-80%),Asia,East Asia & Pacific
MNG,Mongolia,2080,opt,bws,Tot,3.01273971236869,55,3,High (40-80%),Asia,East Asia & Pacific
LUX,Luxembourg,2030,bau,bws,Irr,3.0124175395929,52,3,High (40-80%),Europe,Europe & Central Asia
MAR,Morocco,2030,pes,bws,One,3.01153124071422,43,3,High (40-80%),Africa,Middle East & North Africa
TZA,Tanzania,2080,opt,bws,Ind,3.01072928873329,55,3,High (40-80%),Africa,Sub-Saharan Africa
LUX,Luxembourg,2030,bau,bws,Liv,3.00985045253475,46,3,High (40-80%),Europe,Europe & Central Asia
ARM,Armenia,2030,opt,bws,Irr,3.00982434219998,55,3,High (40-80%),Asia,Europe & Central Asia
IND,India,2080,pes,bws,One,3.00979578919921,51,3,High (40-80%),Asia,South Asia
CHN,China,2080,pes,bws,Ind,3.00707976082614,59,3,High (40-80%),Asia,East Asia & Pacific
NPL,Nepal,2080,bau,bws,Liv,3.00457951281752,54,3,High (40-80%),Asia,South Asia
KAZ,Kazakhstan,2080,opt,bws,Irr,3.00442001477355,56,3,High (40-80%),Asia,Europe & Central Asia
AUS,Australia,2050,opt,bws,Ind,3.00389253230568,57,3,High (40-80%),Oceania,East Asia & Pacific
ARM,Armenia,2030,pes,bws,Irr,3.00332877394199,53,3,High (40-80%),Asia,Europe & Central Asia
NPL,Nepal,2030,opt,bws,Liv,3.00313820722328,48,3,High (40-80%),Asia,South Asia
USA,United States,2080,pes,bws,Liv,3.00275209122194,54,3,High (40-80%),Americas,North America
IND,India,2030,opt,bws,One,3.00182377130905,44,3,High (40-80%),Asia,South Asia
TJK,Tajikistan,2080,bau,bws,Irr,3.00139465800379,68,3,High (40-80%),Asia,Europe & Central Asia
SDN,Sudan,2080,opt,bws,One,3.00127506638575,47,3,High (40-80%),Africa,Sub-Saharan Africa
KAZ,Kazakhstan,2050,opt,bws,Irr,3.00064614013736,55,3,High (40-80%),Asia,Europe & Central Asia
AUS,Australia,2030,opt,bws,Dom,2.99929125693461,53,2,Medium - High (20-40%),Oceania,East Asia & Pacific
KAZ,Kazakhstan,2050,pes,bws,Irr,2.99900554986134,56,2,Medium - High (20-40%),Asia,Europe & Central Asia
AZE,Azerbaijan,2050,bau,bws,Ind,2.99658761818041,57,2,Medium - High (20-40%),Asia,Europe & Central Asia
TUR,Turkey,2030,pes,bws,Liv,2.9964316683922,46,2,Medium - High (20-40%),Asia,Europe & Central Asia
CHN,China,2080,opt,bws,Ind,2.99430229008307,56,2,Medium - High (20-40%),Asia,East Asia & Pacific
USA,United States,2080,pes,bws,Dom,2.9939805740051,57,2,Medium - High (20-40%),Americas,North America
IND,India,2030,pes,bws,One,2.99285207818701,44,2,Medium - High (20-40%),Asia,South Asia
ARM,Armenia,2050,bau,bws,One,2.99281002183978,49,2,Medium - High (20-40%),Asia,Europe & Central Asia
MAR,Morocco,2030,opt,bws,One,2.99265290624634,45,2,Medium - High (20-40%),Africa,Middle East & North Africa
KEN,Kenya,2080,opt,bws,Ind,2.99189018172124,57,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
AUS,Australia,2050,opt,bws,Irr,2.99025379226404,56,2,Medium - High (20-40%),Oceania,East Asia & Pacific
AUS,Australia,2030,bau,bws,Dom,2.99001811088861,53,2,Medium - High (20-40%),Oceania,East Asia & Pacific
NPL,Nepal,2050,bau,bws,Ind,2.98913734056044,58,2,Medium - High (20-40%),Asia,South Asia
MNG,Mongolia,2030,bau,bws,Ind,2.98911862757213,54,2,Medium - High (20-40%),Asia,East Asia & Pacific
MEX,Mexico,2030,pes,bws,One,2.9877779896385,45,2,Medium - High (20-40%),Americas,Latin America & Caribbean
THA,Thailand,2080,pes,bws,One,2.98719302166646,52,2,Medium - High (20-40%),Asia,East Asia & Pacific
IND,India,2080,opt,bws,One,2.98672796909541,48,2,Medium - High (20-40%),Asia,South Asia
KGZ,Kyrgyzstan,2050,opt,bws,Liv,2.98660927013569,45,2,Medium - High (20-40%),Asia,Europe & Central Asia
TUR,Turkey,2050,pes,bws,One,2.98637058043469,47,2,Medium - High (20-40%),Asia,Europe & Central Asia
KGZ,Kyrgyzstan,2050,pes,bws,Liv,2.9854464216153,48,2,Medium - High (20-40%),Asia,Europe & Central Asia
ZWE,Zimbabwe,2080,bau,bws,Dom,2.98412843661759,60,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
NPL,Nepal,2050,bau,bws,Tot,2.98408505658556,57,2,Medium - High (20-40%),Asia,South Asia
NPL,Nepal,2030,bau,bws,Irr,2.98179774863514,54,2,Medium - High (20-40%),Asia,South Asia
MAR,Morocco,2030,bau,bws,One,2.98156047756025,46,2,Medium - High (20-40%),Africa,Middle East & North Africa
PHL,Philippines,2080,pes,bws,Irr,2.98009419123427,62,2,Medium - High (20-40%),Asia,East Asia & Pacific
KAZ,Kazakhstan,2050,bau,bws,Tot,2.97938643269306,58,2,Medium - High (20-40%),Asia,Europe & Central Asia
MRT,Mauritania,2050,opt,bws,Liv,2.97904135013462,46,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
CHN,China,2080,bau,bws,Ind,2.97901415582725,65,2,Medium - High (20-40%),Asia,East Asia & Pacific
NPL,Nepal,2080,opt,bws,Tot,2.97688135877652,56,2,Medium - High (20-40%),Asia,South Asia
TJK,Tajikistan,2080,bau,bws,Liv,2.97614779389134,55,2,Medium - High (20-40%),Asia,Europe & Central Asia
ARM,Armenia,2030,bau,bws,Irr,2.97570290406956,55,2,Medium - High (20-40%),Asia,Europe & Central Asia
TZA,Tanzania,2080,pes,bws,Irr,2.97287488234403,63,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
ERI,Eritrea,2080,pes,bws,Tot,2.9712389196484,61,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
KEN,Kenya,2050,opt,bws,Ind,2.97037403893157,58,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
ERI,Eritrea,2050,bau,bws,Ind,2.9700680542774,59,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
CAN,Canada,2080,opt,bws,Irr,2.96897203526288,57,2,Medium - High (20-40%),Americas,North America
MRT,Mauritania,2050,pes,bws,Dom,2.96860335833366,53,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MEX,Mexico,2030,bau,bws,Liv,2.96618661452318,47,2,Medium - High (20-40%),Americas,Latin America & Caribbean
MKD,Macedonia,2050,opt,bws,One,2.964683338704,47,2,Medium - High (20-40%),Europe,Europe & Central Asia
ETH,Ethiopia,2080,opt,bws,Ind,2.96454825881857,59,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
TUR,Turkey,2050,opt,bws,Liv,2.96293499717144,47,2,Medium - High (20-40%),Asia,Europe & Central Asia
ARM,Armenia,2050,pes,bws,Irr,2.96245549154037,57,2,Medium - High (20-40%),Asia,Europe & Central Asia
AFG,Afghanistan,2050,pes,bws,Dom,2.96094789263742,54,2,Medium - High (20-40%),Asia,South Asia
SEN,Senegal,2080,opt,bws,One,2.9607756918936,49,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
ZWE,Zimbabwe,2080,bau,bws,One,2.96054433143444,55,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
FRA,France,2080,pes,bws,Dom,2.96012716069626,58,2,Medium - High (20-40%),Europe,Europe & Central Asia
ZWE,Zimbabwe,2080,pes,bws,Irr,2.95981355023994,64,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MEX,Mexico,2030,pes,bws,Liv,2.95942658737007,47,2,Medium - High (20-40%),Americas,Latin America & Caribbean
SLV,El Salvador,2080,pes,bws,One,2.95883726630292,53,2,Medium - High (20-40%),Americas,Latin America & Caribbean
MOZ,Mozambique,2080,bau,bws,Irr,2.95883712060787,69,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
SLV,El Salvador,2080,pes,bws,Tot,2.95818828429911,62,2,Medium - High (20-40%),Americas,Latin America & Caribbean
